order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state,product_id,seller_id,price,shipping_charges,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
DYHwKm9siKOg,C8fD83jfRkMG,delivered,2018-02-02 09:04:07,2018-02-02 09:53:10,2018-02-08 20:04:21,2018-02-26,76807,itapeva,SP,ad8n5dIJySPi,16pMg4KJ3hIj,346.99,66.9,1,credit_card,2,125.21,toys,650.0,16.0,10.0,16.0
m76serQNvMr0,BY43vgfPRjZa,delivered,2018-01-11 15:20:50,2018-01-12 02:35:30,2018-01-29 21:53:03,2018-02-08,4294,sao paulo,SP,AdkbdF5FIUS5,P4kjq7WSvXsY,1549.0,33.61,1,wallet,1,205.74,computers_accessories,100.0,16.0,16.0,16.0
UDpcxMpmeWjY,VkSgfWkBQnXR,delivered,2017-10-17 22:51:55,2017-10-17 23:06:21,2017-10-20 20:00:08,2017-11-03,80040,sao paulo,SP,MGMprL7H6M8e,5Ar89MgcMBkf,564.99,30.66,1,credit_card,5,36.95,toys,1500.0,30.0,60.0,30.0
aXXKG9JHHqmo,7HKORQBhTYpm,delivered,2017-08-09 16:51:20,2017-08-09 17:05:12,2017-08-31 21:23:44,2017-09-04,37496,campo grande,MS,GJlcLzqGUQZv,8k0MN1tD94EB,188.8,76.05,1,credit_card,2,51.02,toys,5400.0,25.0,45.0,45.0
p07eSBfpjeyP,qypkudjRenZ7,canceled,2018-01-25 17:18:26,2018-01-25 18:12:14,,2018-02-23,62580,belo horizonte,MG,mW5Iyfnah7J7,7OKhjPME8ZK3,56.89,27.32,1,credit_card,1,184.26,toys,167.0,21.0,13.0,12.0
GBxDojIf0bLa,Toy3sX9LjMhl,delivered,2018-08-21 14:30:46,2018-08-21 14:50:03,2018-08-27 17:22:45,2018-09-21,15920,sumare,SP,JELKxdPT2Dtd,xfs7JMlCE2QZ,1335.0,59.7,1,credit_card,10,169.02,toys,8900.0,63.0,75.0,11.0
J7y6ePiibbMY,a78svezFOlGo,delivered,2018-04-19 00:15:51,2018-04-19 00:31:49,2018-04-25 18:22:08,2018-05-14,98760,marilia,SP,EtByr6hYFH77,tNJnfkCxzhmN,117.56,75.35,1,credit_card,3,927.87,toys,850.0,25.0,18.0,40.0
g13n4tN3k61q,k5aHbaRkeUQl,delivered,2018-03-21 15:00:45,2018-03-21 15:15:50,2018-04-06 17:44:32,2018-04-16,13574,itapetininga,SP,XXYyzask7oRr,Z8GEM1THiTjX,161.25,6.87,1,credit_card,5,33.51,toys,150.0,100.0,6.0,14.0
fgoSHxylHMAE,loSOrxVmSWzc,delivered,2018-02-13 14:44:19,2018-02-13 15:07:58,2018-02-24 16:26:53,2018-02-21,25266,sao paulo,SP,pSqmZ5ursPGa,TuPm19CMKvrM,72.4,6.08,1,credit_card,2,40.09,toys,950.0,35.0,25.0,20.0
exkyFeQpgoSo,sKJf9EqzGqNa,delivered,2017-01-18 23:15:29,2017-01-18 23:30:12,2017-01-30 09:33:41,2017-03-08,65230,barra do garcas,MT,lMviqyW62imh,mAmnfqHkVqSt,125.46,25.34,1,credit_card,2,10.89,health_beauty,367.0,24.0,14.0,23.0
ybZEC9HqLr9Q,0nSfz0irKkqs,delivered,2017-05-13 00:35:58,2017-05-13 00:50:07,2017-05-22 09:14:34,2017-06-05,2013,paracambi,RJ,0vbEvli2JYJu,RKad98cTxhSb,95.03,14.25,1,credit_card,2,1.53,toys,1383.0,50.0,10.0,40.0
92CGiaM2xSGq,4pPGcjt20sas,delivered,2017-01-27 19:33:54,2017-01-28 10:31:03,2017-02-02 11:59:04,2017-03-15,5446,sao caetano do sul,SP,iwI8M8KAlK9d,y1aymGYHS851,41.98,43.34,1,credit_card,10,123.99,furniture_decor,3300.0,19.0,7.0,16.0
V87di3ezSKhh,Qj75f7tuKaa4,delivered,2017-09-16 17:28:52,2017-09-16 17:44:25,2017-10-02 17:42:42,2017-10-06,12228,pedro leopoldo,MG,sLlT1yNA9yVy,eCVvpO3y8lid,367.52,20.9,1,credit_card,3,107.36,toys,500.0,43.0,3.0,13.0
zz52h9rPOzPn,cB6cymHc7qwV,delivered,2017-11-17 01:05:02,2017-11-17 01:15:25,2017-11-28 21:24:31,2017-12-06,55870,birigui,SP,8ZhgDvSAnNP0,RKad98cTxhSb,849.5,14.72,1,credit_card,6,74.21,toys,2200.0,60.0,10.0,40.0
LRhBFiRqs0H7,7gILVdufBD6n,delivered,2017-10-03 14:05:27,2017-10-03 14:14:20,2017-10-18 22:33:06,2017-11-13,4836,hidrolandia,CE,K27kSsGYOf3y,C80Q2lQZ9COh,148.5,6.93,1,credit_card,2,313.61,toys,7800.0,40.0,40.0,40.0
R2v9r3yM9EWT,Q6MRkyIaIQY8,delivered,2018-04-09 16:34:14,2018-04-10 11:50:08,2018-04-19 15:55:40,2018-05-02,80510,praia grande,SP,GwAtwuLm3m5l,AvTLykupHOIB,115.52,50.28,1,credit_card,1,159.69,toys,450.0,40.0,4.0,30.0
OoKQ3qIT40ND,UIKjYJgVuuCJ,delivered,2017-10-06 17:32:43,2017-10-06 17:49:16,2017-11-03 12:48:07,2017-11-07,3227,sao jorge do ivai,PR,O0LMDzHlNNxb,ZYtbaaPNs62Q,38.5,52.99,1,credit_card,1,418.91,air_conditioning,1900.0,21.0,31.0,25.0
sP1tJhJgUyKd,PNj4tWvTJX5l,delivered,2018-05-14 00:24:32,2018-05-16 02:53:51,2018-05-21 17:26:33,2018-06-14,4274,rio de janeiro,RJ,LAKJ8CHiCbRh,CvHyF76f3jKZ,290.47,47.5,1,wallet,1,59.72,toys,400.0,25.0,16.0,20.0
dvzlkCtsKtnK,4RAbgT0SJGgJ,delivered,2018-05-03 17:08:26,2018-05-03 17:34:35,2018-05-10 22:16:50,2018-05-28,18702,sao paulo,SP,4hXxGK21DBq6,coi9xkdo66JI,1148.0,13.51,1,credit_card,1,508.02,watches_gifts,165.0,16.0,10.0,12.0
cFuFp2NGVlXr,tZ5hmUlTx5Wy,delivered,2018-01-02 23:19:32,2018-01-02 23:28:51,2018-01-10 17:13:35,2018-01-18,48430,sao paulo,SP,EygUoeG358cx,VbjjOcDj2sUH,311.0,16.46,1,credit_card,1,111.67,toys,1350.0,45.0,20.0,18.0
LMofpv60mcVa,i8JGcw78i8p3,delivered,2017-12-03 14:52:12,2017-12-03 14:59:22,2017-12-28 19:17:34,2018-01-11,39780,belo horizonte,MG,bFMssPOBJiPp,EGW4UK5bOeEZ,77.07,8.52,1,credit_card,5,1184.55,office_furniture,11875.0,57.0,55.0,22.0
xbEi2TCbFyEB,Fp4p6MFBhj4L,delivered,2018-05-14 20:46:41,2018-05-14 21:18:24,2018-05-23 17:24:37,2018-06-05,7197,niteroi,RJ,wbvssmR36Rmh,jUUYzsfti2iR,218.2,25.87,1,credit_card,1,255.83,toys,200.0,16.0,10.0,11.0
DIAJiejCV9TO,9oyFXqUz42J0,delivered,2017-11-05 19:14:32,2017-11-05 19:26:46,2017-11-10 18:31:24,2017-11-28,4004,belo horizonte,MG,DNX5UrIOITnK,j6ZQXHPSPppN,692.0,25.26,1,credit_card,1,51.54,toys,1500.0,43.0,5.0,30.0
QbMuEDEcBvDD,MEKNQFV7uIpO,delivered,2017-10-19 22:15:23,2017-10-19 22:28:22,2017-10-25 15:40:22,2017-11-08,38421,sao paulo,SP,kyN6hzWzo1JI,C6WhdSZuLC8r,395.6,56.09,1,credit_card,1,372.14,toys,750.0,16.0,16.0,16.0
wFLJZMQUQC4b,yHBRke2352a1,delivered,2017-03-10 21:19:05,2017-03-10 21:19:05,2017-03-21 10:22:18,2017-03-31,60812,sao paulo,SP,R2u3pJSgF7Gr,OnC6iPAbNc8Z,109.6,2.46,1,wallet,1,476.97,toys,200.0,19.0,9.0,12.0
66wL4sUhiiPZ,nLdCwc6zgmNV,delivered,2018-02-21 16:06:32,2018-02-21 16:16:15,2018-03-23 15:58:58,2018-03-13,24370,ribeirao preto,SP,qO47z26tc3Z0,XLxN4hdOlYco,779.9,30.66,1,credit_card,1,76.15,toys,100.0,19.0,3.0,11.0
8GawOivZtLGE,DYlL0JNeXMCk,delivered,2017-12-12 12:50:48,2017-12-12 13:10:50,2017-12-22 18:17:57,2018-01-05,5348,rio de janeiro,RJ,KPXWPJnBSXkr,BGPWBRIq3VJB,389.89,44.26,1,credit_card,2,622.64,toys,500.0,31.0,7.0,27.0
ChfIVKOKUmxu,xqNnXOfGlU3c,delivered,2017-12-05 17:12:11,2017-12-05 18:04:56,2017-12-12 21:27:01,2017-12-21,3710,belo horizonte,MG,eNzZ5x2x5cp6,rA6aq9wj3MEo,42.79,21.88,1,credit_card,5,286.17,toys,2450.0,50.0,30.0,40.0
CrGjeLsojCMG,bZSiJuciWqCn,delivered,2018-04-22 01:27:23,2018-04-24 19:08:47,2018-04-25 17:06:35,2018-05-10,29900,sao caetano do sul,SP,6B9aRDMe6nTp,ruq0u2ZpAMDr,142.14,34.24,1,credit_card,3,163.47,toys,2800.0,35.0,9.0,34.0
ZIIKdwW44zNz,gh39rAu0bgWC,delivered,2017-10-30 16:32:09,2017-10-30 17:31:33,2017-11-06 17:02:25,2017-11-17,2143,santo andre,SP,uRiPhca2qKW1,bI5cDrYjs9Qa,514.0,57.3,1,credit_card,1,185.18,toys,350.0,21.0,26.0,21.0
fuDarToszQri,gcF7EEHs9Puy,delivered,2016-10-10 08:36:05,2016-10-11 13:42:49,2016-10-15 13:42:50,2016-12-02,7096,campinas,SP,MS6ORabwQNUS,r1MWgvi27H4g,18.04,98.15,1,credit_card,3,208.51,toys,2500.0,30.0,30.0,30.0
pqv20PWpKOFl,vEUWIKu68h1Q,delivered,2018-08-11 16:41:43,2018-08-11 16:55:32,2018-08-20 22:02:54,2018-08-28,3610,valinhos,SP,59iFRXin3BJt,nQlmkVGs3xYh,109.82,125.99,1,credit_card,1,63.76,toys,400.0,20.0,16.0,20.0
LgaBRwVwD8P5,rX7I5hJZ7asT,delivered,2018-03-08 16:52:11,2018-03-08 17:10:43,2018-04-11 00:38:19,2018-04-02,85423,fortaleza,CE,ssZQDTdv1ISb,Zj36u9uWzYUi,13.7,51.78,2,voucher,1,381.0,toys,400.0,34.0,4.0,22.0
0A1YKOsZXWMb,CIY1rRfNRimJ,delivered,2017-06-14 23:48:42,2017-06-15 00:43:12,2017-06-29 08:21:11,2017-07-13,18730,camacari,BA,MsEZQVXeJHPN,1tQEjUJuOyJ8,319.0,32.95,1,credit_card,1,152.11,toys,1400.0,32.0,6.0,28.0
kYBWgVuSFsSQ,r4CoH54o5K9q,delivered,2018-06-29 17:53:10,2018-06-30 04:35:20,2018-07-06 13:54:42,2018-08-01,35610,joao pessoa,PB,QzAC1fDWMbmk,ShJbjTW0ZGor,329.22,7.66,1,wallet,1,531.17,toys,100.0,11.0,11.0,11.0
K4zIDv5yA67Q,XCiRrTv8ZIUw,delivered,2017-04-13 10:10:58,2017-04-13 10:22:41,2017-04-20 14:25:27,2017-05-10,68924,astolfo dutra,MG,aMRmnt2vbGd9,YRYlK9uqyLE6,140.93,52.58,1,credit_card,5,327.31,perfumery,400.0,23.0,8.0,15.0
TIZdbgEEq221,EPKjoNPVkZFB,delivered,2017-05-14 21:11:45,2017-05-14 21:22:28,2017-05-19 14:12:17,2017-06-06,35969,curitiba,PR,XFy9Pk3ObguI,rA6aq9wj3MEo,148.5,56.85,1,credit_card,1,189.84,toys,1150.0,40.0,20.0,30.0
ohz1KOuGFI9q,O6aKqaPPWQbq,delivered,2017-03-07 14:13:56,2017-03-07 14:25:10,2017-03-20 05:06:55,2017-03-24,16303,sao paulo,SP,Mb037GbMfoRI,V3iKL8r9W9NR,34.72,87.83,1,credit_card,1,17.44,toys,800.0,100.0,5.0,20.0
A7jYpRTcyRrC,tzbMXmTDvrpZ,delivered,2018-08-20 21:06:24,2018-08-21 04:50:22,2018-08-24 17:41:43,2018-08-29,4610,petropolis,RJ,T7wFkse2fiZW,xbr8ZnHWrWgb,389.89,42.7,1,wallet,1,52.08,pet_shop,138.0,17.0,13.0,14.0
nXkPaYyrC6kw,SpFkujIFBqhF,delivered,2018-02-16 10:35:38,2018-02-17 03:47:39,2018-02-21 20:39:47,2018-03-05,11454,americana,SP,oX8dgtFlR8Vj,T5TAziawiIyq,849.5,53.29,1,wallet,1,163.45,toys,1750.0,30.0,30.0,30.0
XhmcucoTortQ,SRqnbOINyszN,delivered,2018-03-06 19:25:41,2018-03-08 02:29:19,2018-03-28 17:47:41,2018-03-27,73780,balneario camboriu,SC,y9y6dBHUqHig,H32Btn9yKh3b,60.63,6.87,1,wallet,1,195.4,computers_accessories,1583.0,18.0,15.0,12.0
tFhsaDG3zaTt,CdoShJWeirvQ,delivered,2018-02-26 21:49:07,2018-02-26 22:08:41,2018-03-08 19:21:35,2018-03-23,13602,recife,PE,x2473gHktSB1,VjbLhhR5I7ly,465.52,31.39,1,credit_card,3,37.49,toys,900.0,25.0,12.0,38.0
9yvNSMiIxsNi,9kThpk2zMZRV,delivered,2017-05-14 01:08:21,2017-05-14 01:22:45,2017-05-23 12:32:50,2017-06-13,58047,anapolis,GO,MVB7gUF2AlxT,XVnGdJv3Q9Ok,56.89,86.46,1,credit_card,6,120.32,toys,3000.0,30.0,10.0,30.0
UddT3fo84fRz,JCtba0DDxcD8,delivered,2018-03-11 17:23:55,2018-03-11 18:00:21,2018-03-15 21:46:23,2018-03-28,70238,campinas,SP,TVH7pPUf8oWb,AvTLykupHOIB,420.07,50.28,1,credit_card,1,1524.24,toys,650.0,40.0,2.0,30.0
KYa4GfTuFj0G,98OWV19c4PDt,delivered,2018-06-24 18:01:51,2018-06-25 15:18:56,2018-06-28 16:32:42,2018-07-05,7997,sao paulo,SP,uJrBJZZ2nmcj,DQDmbEDffCF1,475.0,22.75,1,debit_card,1,68.92,toys,150.0,17.0,10.0,13.0
w4YxzFsCkFaF,kBvDjWlTmvcX,delivered,2018-05-10 10:39:08,2018-05-10 10:56:41,2018-05-18 12:38:46,2018-05-24,45420,betim,MG,0IvQS86aIKG0,UOGIrJtSldvd,125.46,6.37,1,credit_card,3,486.02,toys,700.0,19.0,5.0,20.0
bjIO699kjHyn,WasdKx8VVYV3,delivered,2017-12-06 22:28:12,2017-12-06 22:38:27,2017-12-13 19:14:53,2018-01-03,65010,londrina,PR,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,91.74,1,credit_card,2,20.58,toys,400.0,20.0,12.0,15.0
y7Zxd4nkNAjX,wSTrk2DEBosX,delivered,2018-02-26 14:33:41,2018-02-26 14:49:42,2018-03-28 20:58:44,2018-03-28,37414,japeri,RJ,8GJMyjv32Gsp,wAgnN3eGF2Af,37.84,9.53,1,credit_card,1,114.84,toys,1200.0,60.0,15.0,40.0
eNyuWKiglG7G,TIAfM10EwchD,delivered,2017-12-17 11:18:41,2017-12-17 11:30:25,2017-12-26 16:37:11,2018-01-12,12443,embu das artes,SP,9lVdwS0Ao48e,Mi2ZCclAh7t8,579.99,52.64,1,credit_card,2,113.81,toys,501.0,23.0,18.0,17.0
mcSmqkXfu6Nd,jx6Mb0zAnOZ6,delivered,2018-08-17 12:23:58,2018-08-17 12:50:10,2018-08-27 15:10:57,2018-09-04,12410,porto alegre,RS,oyWyKK7ADjOF,2TA7iMcIqrnd,37.84,47.5,1,wallet,1,33.36,toys,700.0,46.0,7.0,28.0
tf3TbCP22p1v,RZlvd8jStvkn,delivered,2018-08-12 13:41:42,2018-08-13 13:44:26,2018-08-23 03:20:47,2018-09-17,56321,cubatao,SP,8IhgV2nH9kXE,HaUIinFOemaU,17.95,32.97,1,credit_card,6,68.7,health_beauty,700.0,25.0,12.0,19.0
UtxrUh5mzXdz,6ee1Facpa2GT,delivered,2017-12-13 11:49:03,2017-12-13 11:56:19,2017-12-20 20:59:08,2018-01-31,5514,niteroi,RJ,eSWbFdp5iJZ4,nt1w9AssyxfU,100.0,13.5,1,credit_card,2,57.88,toys,350.0,18.0,18.0,18.0
gvD1iwCSaqQY,JUSid5fAKdeX,delivered,2018-07-19 18:07:55,2018-07-19 18:23:11,2018-07-25 13:12:50,2018-08-06,90110,taubate,SP,vyV809NwZbEB,Ek6ADNUZ7ej9,143.88,49.61,1,credit_card,1,11.22,toys,100.0,20.0,15.0,15.0
0kZUMWmHBI87,6aZINeFwpfve,delivered,2018-07-22 15:09:37,2018-07-27 23:31:10,2018-07-25 14:58:47,2018-08-01,31950,guarulhos,SP,Wxwze6ZbqbBs,ISzYkIh85JS5,145.99,34.33,1,wallet,1,23.86,toys,200.0,19.0,5.0,25.0
v1loYhMICoZu,ZurasbRyyMky,delivered,2017-10-09 21:58:55,2017-10-09 22:14:12,2017-10-27 19:56:32,2017-10-27,32072,ituiutaba,MG,xhbHgcIXVQSn,dikNaTlK8yGG,161.0,47.55,1,credit_card,1,29.68,toys,100.0,16.0,3.0,11.0
WDZkmCnjIA9V,xLrYXOy7k5qb,delivered,2018-02-16 12:22:29,2018-02-16 12:35:23,2018-03-07 17:38:08,2018-03-14,59104,corumba,MS,3vFgGAyCe2lF,BWczKEOZMEFy,23.1,39.11,1,credit_card,5,35.45,toys,3050.0,69.0,11.0,11.0
2D92U7Ij8FxW,z7dYE9pGIuuf,delivered,2017-12-10 16:46:22,2017-12-12 03:36:30,2018-01-02 19:43:30,2018-01-12,2478,paraibano,MA,LwrLpldVSJmR,NFUo7mzHc8co,1780.0,16.65,1,wallet,1,458.59,home_construction,500.0,17.0,27.0,17.0
syVWIMq4hk5z,BZQoHiPNLCF9,delivered,2017-01-30 14:07:53,2017-01-30 14:31:30,2017-02-03 10:47:47,2017-03-07,38742,sao paulo,SP,yWu0Pt1ivpuT,FDJOy3Tl4fuP,156.9,20.45,1,credit_card,3,141.89,toys,1000.0,24.0,25.0,21.0
VgnZazealTs4,9vttkAqq2Nt4,delivered,2018-03-17 23:17:46,2018-03-17 23:30:36,2018-04-26 11:36:42,2018-04-17,65215,recife,PE,GdNRY920twRm,3KuTukGXgD7C,26.77,51.98,1,credit_card,2,412.73,toys,217.0,19.0,4.0,15.0
7rlYJ71rgX9w,4LIncTd48SvL,delivered,2017-08-06 22:39:18,2017-08-07 23:10:10,2017-08-11 18:41:53,2017-08-29,85560,medeiros,MG,5RlYnlEhpCUL,YVBAT3QqF9Qj,282.0,79.16,1,credit_card,5,576.56,cool_stuff,1625.0,44.0,24.0,32.0
5MSrVAjqR3MB,ezQsPOjNnaQk,delivered,2018-02-22 19:14:40,2018-02-22 19:30:39,2018-03-16 20:08:26,2018-03-22,2854,vila velha,ES,9RxVsEYYUWuG,QQPx7QOUBZvB,49.38,15.67,1,credit_card,1,69.4,toys,100.0,17.0,2.0,19.0
D0X1WoeeGnLU,VsUxmPzAdAc1,delivered,2017-08-31 20:11:17,2017-09-02 03:04:33,2017-09-18 16:33:35,2017-09-19,25560,itupeva,SP,d3lNmk6IZMHy,3KuTukGXgD7C,18.1,22.18,1,wallet,1,727.1,toys,925.0,25.0,6.0,16.0
3nuBL8Xj1LVf,fJUMstDwXp47,delivered,2017-05-09 00:18:57,2017-05-10 02:15:17,2017-05-17 11:56:46,2017-05-30,72710,ocaucu,SP,cUwTRC25vnbP,yKLv906bPfTs,16.43,27.57,1,credit_card,5,139.86,toys,1250.0,22.0,36.0,22.0
qbEw2olNxljf,OV5QAb9CKIrm,delivered,2018-01-21 16:19:23,2018-01-22 13:53:33,2018-01-31 17:35:54,2018-02-19,87360,goiania,GO,pwKC4WGEtMsM,2jTASjIU2rIf,509.99,47.55,1,credit_card,1,675.77,housewares,350.0,22.0,8.0,19.0
CE6yC77dajtS,yvlnj08kdUiT,delivered,2018-01-17 21:27:34,2018-01-17 21:35:25,2018-01-21 15:42:18,2018-02-08,83411,curitiba,PR,PQ102BN1gmUP,YVBAT3QqF9Qj,19.3,49.26,1,credit_card,1,52.29,cool_stuff,1450.0,42.0,25.0,15.0
d1UHPvAZhOmu,wQ7AySBFkC3Y,delivered,2018-02-06 23:23:59,2018-02-06 23:49:09,2018-02-19 21:32:01,2018-03-07,87306,paty do alferes,RJ,HKmDpiK4Petq,U6Uiznl9Nen4,161.0,47.55,1,credit_card,4,139.29,toys,300.0,16.0,16.0,11.0
VuJVftMktCQ7,yNaIg2di6Z23,delivered,2017-10-27 19:00:02,2017-10-27 19:15:19,2017-11-01 19:32:24,2017-11-09,3645,valinhos,SP,r0wRD7UfBbvc,3jwvL6ihC45G,24.1,32.34,1,credit_card,1,51.1,toys,50.0,16.0,5.0,11.0
twljQPfV8WIR,MWECImCxrmwc,delivered,2017-10-11 15:49:51,2017-10-11 16:07:06,2017-10-16 20:21:57,2017-11-16,18105,curitiba,PR,utgXA20AK5t4,Zl5cm1PXG0Wm,194.89,7.01,1,credit_card,3,761.95,toys,625.0,21.0,19.0,16.0
qfFXxat0TR2n,UYcV4mK6977e,delivered,2017-12-07 18:38:48,2017-12-07 19:22:17,2017-12-30 14:49:09,2018-01-04,23905,curitiba,PR,1CzLIDzGTDBQ,GU1IRg0p4O0N,224.9,37.16,1,credit_card,7,173.73,toys,1300.0,19.0,12.0,12.0
VTLjYgUVUBcw,lQI3rFGIGHbI,delivered,2018-06-12 11:48:26,2018-06-12 22:59:48,2018-06-14 13:34:48,2018-06-21,3603,sao paulo,SP,oktPl4m5NowR,luzDO2kXE6wp,49.97,87.11,1,credit_card,4,166.02,health_beauty,100.0,22.0,3.0,15.0
ZQAUz6sgYU73,wmIGOgTrWoed,delivered,2017-09-19 23:24:10,2017-09-19 23:35:22,2017-09-28 20:55:14,2017-10-17,63960,rio de janeiro,RJ,fcUjSNzG0zCd,FGVwTsnkeNNv,266.55,47.55,1,credit_card,2,108.89,toys,400.0,20.0,10.0,15.0
c1QhfWT1iJif,xCpsaXzhsFQB,delivered,2018-03-10 00:15:34,2018-03-10 01:00:33,2018-03-28 17:28:45,2018-04-17,3317,uberaba,MG,8OInt3C4fUKN,MdWxBEep7ZnV,100.79,22.0,1,credit_card,2,340.67,toys,583.0,20.0,21.0,20.0
wC60NKeEErdx,OEEVj581QdXI,delivered,2018-07-15 21:00:44,2018-07-15 21:15:19,2018-07-25 21:41:16,2018-08-02,55016,caratinga,MG,JWWerUz4sUOi,TKLLXSshsm0b,269.45,46.26,1,credit_card,1,255.93,toys,450.0,16.0,21.0,20.0
1zcgJyvHhx6H,Z9Ex2oLooyd7,delivered,2017-05-15 10:10:47,2017-05-15 10:23:03,2017-05-22 19:43:00,2017-05-31,95705,sao paulo,SP,xubNDkjeX1vE,NF2c5KY9GA3R,749.9,32.95,10,voucher,1,114.74,toys,6600.0,70.0,4.0,55.0
HV0zdgojTnpw,vmitTcdgyjmd,delivered,2017-11-17 21:48:41,2017-11-17 22:07:40,2017-11-28 18:52:58,2017-12-11,20040,tubarao,SC,FMGisgUPfwBb,CHcF5bHLa7jn,34.36,75.01,1,credit_card,6,58.7,sports_leisure,300.0,27.0,9.0,14.0
c7YCLkYn3n0S,mmgukQHas4VE,delivered,2017-11-07 00:14:07,2017-11-07 06:31:21,2017-11-20 23:09:04,2017-11-28,4607,barbacena,MG,gcsQKPqj3LV0,yGbPyLPc8PmT,2899.0,47.55,1,credit_card,6,56.09,toys,200.0,16.0,2.0,11.0
MeBUqowRvKI1,hEFREjo1ccxK,delivered,2018-06-16 19:48:05,2018-06-16 20:18:50,2018-06-27 18:28:25,2018-07-16,76968,duque de caxias,RJ,J4Mc2M8HBJAa,wdOTtCDSlUbO,95.03,37.13,1,credit_card,4,98.31,toys,4450.0,40.0,33.0,20.0
NMLpfXjR3Qj6,kbGMdkwrM53o,delivered,2017-02-10 20:21:46,2017-02-11 20:25:17,2017-02-21 17:38:55,2017-03-13,5027,itabirito,MG,7i0EAGDtQvrN,WTbhLip6Y9IF,411.0,37.72,1,credit_card,3,46.52,toys,200.0,16.0,13.0,13.0
XT24aD3Wi14G,KTMoL5plHXxT,delivered,2018-02-15 18:51:20,2018-02-15 19:10:28,2018-03-02 17:27:05,2018-03-16,4118,petrolandia,PE,XskArcnnb1fm,3W9I1ZMht6Z1,23.1,34.63,1,credit_card,7,20.96,toys,767.0,29.0,11.0,23.0
Pfe2cmj6YC0r,sBvhso7Ntuur,delivered,2017-07-10 16:41:44,2017-07-11 04:15:14,2017-07-27 21:32:40,2017-08-01,78118,sorocaba,SP,GqkscMShhSik,Hvqvzx84Y4bC,79.8,31.79,1,wallet,1,49.64,furniture_decor,14600.0,84.0,8.0,84.0
O8S9Q6jq0aet,BbF91vOnyI1y,delivered,2017-05-26 15:53:43,2017-05-26 16:02:50,2017-06-01 15:32:42,2017-06-16,20231,fronteira,MG,yogjpC7in4e4,wR4cqCClYDyY,141.4,42.49,1,credit_card,3,2060.51,toys,1950.0,20.0,6.0,20.0
1lB2JTnnM8tF,qKXbvgOvqLwn,delivered,2017-06-18 18:40:41,2017-06-18 18:55:06,2017-07-07 16:49:33,2017-07-27,79230,russas,CE,MuoZeikNxBWu,sfP4huRrus5e,348.88,28.59,1,credit_card,10,6.45,perfumery,500.0,20.0,14.0,22.0
CPRlBge6utoq,FkxdIscWV4K3,delivered,2018-03-18 12:22:33,2018-03-20 03:48:54,2018-03-21 19:23:40,2018-03-29,15920,sumare,SP,kvU6lPB02b65,YlP5976VHgAM,134.57,34.33,1,wallet,1,680.96,toys,200.0,35.0,10.0,25.0
CihvpApWyHNV,25c4Kc26wao9,delivered,2017-06-01 10:48:48,2017-06-01 11:03:16,2017-07-03 15:47:36,2017-07-12,89157,sao paulo,SP,wrtvxICmu13K,nt1w9AssyxfU,125.46,37.9,1,credit_card,1,245.7,toys,200.0,16.0,16.0,16.0
qDbFRV4AXH43,fZNtok5pVB2N,delivered,2018-06-14 10:36:39,2018-06-14 11:01:23,2018-06-15 20:51:59,2018-06-26,58690,sao paulo,SP,iRfmqpDKq7k7,ruq0u2ZpAMDr,107.63,24.64,1,credit_card,3,522.73,toys,1700.0,34.0,7.0,32.0
TFuk6vonqi0E,zHjCoJq8A9nY,delivered,2018-08-02 12:04:59,2018-08-02 12:50:14,2018-08-08 21:03:25,2018-08-08,68390,sao paulo,SP,wAqpjobOTLMo,Fh5z5uvA4neX,36.99,69.13,1,credit_card,2,604.3,construction_tools_construction,1200.0,16.0,11.0,11.0
qAIeoIyPyLyW,GOzaJBtwO1OD,delivered,2017-05-19 14:45:14,2017-05-20 11:05:30,2017-05-30 02:12:25,2017-06-08,45443,sao paulo,SP,abufdzXOoWL3,AYTvmj7w9EFz,76.11,63.11,1,credit_card,1,197.25,toys,1100.0,20.0,25.0,25.0
HOSnM14NFkK1,f9M6acN8MuOV,delivered,2018-03-19 18:58:49,2018-03-21 15:15:35,2018-03-28 17:45:55,2018-04-11,86708,rio verde,GO,59UfO8Bf8M7c,RNBdBKsXebna,517.65,135.82,1,credit_card,10,1489.47,toys,2000.0,100.0,28.0,20.0
ZnRuJbrooNB5,Q8y0cTukhZun,delivered,2018-03-11 17:31:23,2018-03-11 17:48:20,2018-04-11 20:39:46,2018-04-09,79806,sao goncalo do para,MG,jIV0FUPOxhfX,yWUu6WhwFUAg,257.6,6.87,1,credit_card,1,0.48,toys,350.0,28.0,10.0,12.0
4yplNL4Ax8OW,BYzFnyJ9ZbzG,delivered,2017-07-05 07:54:13,2017-07-05 17:36:24,2017-07-18 16:52:30,2017-08-02,39403,forquilhinha,SC,2F03cbe05LrY,2a07LobkzHUx,820.05,42.58,1,credit_card,10,21.26,furniture_decor,500.0,40.0,15.0,40.0
